 ,0
13424,False
13425,False
13426,False
13427,True
13428,False
13429,True
13430,True
13431,True
13432,True
13433,False
13434,False
13435,True
13436,True
13437,False
13438,True
13439,True
13440,True
13441,True
13442,False
13443,True
13444,True
13445,False
13446,True
13447,False
13448,False
13449,True
13450,False
13451,True
13452,False
13453,False
13454,True
13455,False
13456,False
13457,True
13458,True
13459,False
13460,False
13461,False
13462,True
13463,True
13464,False
13465,False
13466,False
13467,False
13468,True
13469,False
13470,True
13471,True
13472,False
13473,True
13474,False
13475,True
13476,True
13477,False
13478,False
13479,False
13480,True
13481,False
13482,True
13483,True
13484,True
13485,False
13486,True
13487,False
13488,True
13489,False
13490,True
13491,False
13492,True
13493,True
13494,True
13495,False
13496,True
13497,True
13498,True
13499,False
13500,True
13501,True
13502,False
13503,True
13504,True
13505,True
13506,True
13507,False
13508,False
13509,False
13510,False
13511,False
13512,False
13513,True
13514,True
13515,True
13516,False
13517,True
13518,False
13519,True
13520,True
13521,True
13522,True
13523,True
13524,True
13525,True
13526,True
13527,False
13528,False
13529,True
13530,True
13531,False
13532,False
13533,True
13534,True
13535,True
13536,True
13537,False
13538,True
13539,False
13540,True
13541,False
13542,False
13543,False
13544,False
13545,True
13546,False
13547,False
13548,True
13549,True
13550,False
13551,False
13552,False
13553,True
13554,False
13555,False
13556,True
13557,False
13558,True
13559,False
13560,False
13561,True
13562,False
13563,False
13564,True
13565,True
13566,False
13567,False
13568,True
13569,True
13570,False
13571,False
13572,True
13573,True
13574,True
13575,True
13576,False
13577,True
13578,False
13579,False
13580,False
13581,False
13582,True
13583,False
13584,True
13585,True
13586,True
13587,False
13588,True
13589,False
13590,False
13591,True
13592,False
13593,False
13594,True
13595,False
13596,False
13597,True
13598,True
13599,False
13600,True
13601,False
13602,True
13603,True
13604,False
13605,False
13606,False
13607,True
13608,True
13609,False
13610,False
13611,False
13612,True
13613,False
13614,True
13615,True
13616,False
13617,True
13618,False
13619,False
13620,True
13621,False
13622,True
13623,False
13624,False
13625,False
13626,True
13627,True
13628,False
13629,True
13630,False
13631,True
13632,False
13633,False
13634,True
13635,False
13636,True
13637,True
13638,True
13639,False
13640,False
13641,True
13642,False
13643,False
13644,True
13645,False
13646,True
13647,False
13648,True
13649,True
13650,False
13651,False
13652,False
13653,False
13654,False
13655,False
13656,False
13657,False
13658,False
13659,False
13660,True
13661,True
13662,False
13663,False
13664,False
13665,False
13666,False
13667,True
13668,True
13669,False
13670,False
13671,False
13672,False
13673,False
13674,True
13675,True
13676,False
13677,True
13678,False
13679,True
13680,False
13681,False
13682,True
13683,True
13684,True
13685,False
13686,False
13687,False
13688,False
13689,True
13690,False
13691,True
13692,False
13693,True
13694,False
13695,False
13696,False
13697,False
13698,False
13699,True
13700,False
13701,False
13702,True
13703,False
13704,False
13705,True
13706,True
13707,False
13708,False
13709,False
13710,True
13711,True
13712,True
13713,True
13714,False
13715,True
13716,False
13717,True
13718,False
13719,True
13720,True
13721,True
13722,True
13723,False
13724,False
13725,True
13726,False
13727,True
13728,False
13729,True
13730,True
13731,True
13732,False
13733,True
13734,False
13735,True
13736,True
13737,True
13738,True
13739,True
13740,True
13741,True
13742,False
13743,True
13744,False
13745,False
13746,True
13747,False
13748,True
13749,True
13750,False
13751,True
13752,False
13753,True
13754,True
13755,True
13756,False
13757,False
13758,False
13759,True
13760,False
13761,True
13762,True
13763,True
13764,True
13765,True
13766,False
13767,False
13768,False
13769,False
13770,False
13771,False
13772,True
13773,False
13774,True
13775,False
13776,True
13777,False
13778,False
13779,True
13780,True
13781,True
13782,False
13783,False
13784,False
13785,False
13786,True
13787,True
13788,False
13789,False
13790,False
13791,False
13792,True
13793,False
13794,True
13795,False
13796,True
13797,True
13798,False
13799,True
13800,False
13801,True
13802,False
13803,True
13804,False
13805,False
13806,True
13807,True
13808,False
13809,True
13810,False
13811,True
13812,False
13813,False
13814,False
13815,True
13816,False
13817,True
13818,False
13819,True
13820,False
13821,False
13822,True
13823,True
13824,False
13825,True
13826,True
13827,True
13828,True
13829,False
13830,True
13831,True
13832,False
13833,True
13834,True
13835,False
13836,True
13837,True
13838,False
13839,True
13840,False
13841,True
13842,False
13843,False
13844,False
13845,False
13846,False
13847,True
13848,False
13849,True
13850,True
13851,False
13852,False
13853,True
13854,True
13855,True
13856,True
13857,True
13858,True
13859,False
13860,False
13861,False
13862,False
13863,False
13864,True
13865,False
13866,True
13867,True
13868,True
13869,False
13870,True
13871,True
13872,False
13873,True
13874,False
13875,False
13876,False
13877,False
13878,True
13879,False
13880,True
13881,False
13882,False
13883,False
13884,False
13885,False
13886,True
13887,True
13888,True
13889,True
13890,True
13891,False
13892,False
13893,True
13894,True
13895,False
13896,True
13897,False
13898,True
13899,False
13900,True
13901,True
13902,False
13903,False
13904,True
13905,True
13906,True
13907,True
13908,False
13909,False
13910,False
13911,False
13912,False
13913,False
13914,False
13915,True
13916,True
13917,False
13918,False
13919,False
13920,False
13921,True
13922,True
13923,True
13924,True
13925,False
13926,True
13927,False
13928,True
13929,False
13930,True
13931,False
13932,True
13933,True
13934,True
13935,True
13936,True
13937,False
13938,False
13939,False
13940,True
13941,True
13942,True
13943,False
13944,False
13945,True
13946,True
13947,False
13948,True
13949,True
13950,False
13951,True
13952,True
13953,False
13954,False
13955,False
13956,False
13957,False
13958,True
13959,True
13960,True
13961,True
13962,False
13963,True
13964,True
13965,True
13966,False
13967,True
13968,False
13969,True
13970,True
13971,False
13972,False
13973,False
13974,True
13975,False
13976,False
13977,True
13978,False
13979,True
13980,False
13981,True
13982,True
13983,False
13984,True
13985,False
13986,True
13987,True
13988,True
13989,False
13990,False
13991,True
13992,True
13993,False
13994,False
13995,False
13996,False
13997,True
13998,True
13999,False
14000,True
14001,True
14002,True
14003,False
14004,True
14005,False
14006,True
14007,False
14008,False
14009,True
14010,False
14011,True
14012,True
14013,True
14014,False
14015,False
14016,True
14017,False
14018,False
14019,False
14020,False
14021,False
14022,False
14023,True
14024,True
14025,False
14026,True
14027,False
14028,False
14029,True
14030,True
14031,False
14032,False
14033,False
14034,False
14035,False
14036,True
14037,True
14038,False
14039,True
14040,False
14041,True
14042,True
14043,False
14044,True
14045,False
14046,True
14047,True
14048,True
14049,False
14050,True
14051,True
14052,True
14053,True
14054,True
14055,False
14056,True
14057,False
14058,False
14059,False
14060,False
14061,False
14062,False
14063,False
14064,False
14065,True
14066,False
14067,False
14068,True
14069,False
14070,False
14071,True
14072,False
14073,False
14074,True
14075,True
14076,False
14077,False
14078,True
14079,True
14080,True
14081,True
14082,True
14083,True
14084,True
14085,True
14086,False
14087,True
14088,True
14089,False
14090,False
14091,False
14092,True
14093,True
14094,False
14095,False
14096,False
14097,False
14098,True
14099,True
14100,True
14101,False
14102,False
14103,False
14104,True
14105,True
14106,True
14107,True
14108,False
14109,False
14110,True
14111,False
14112,True
14113,True
14114,False
14115,False
14116,False
14117,True
14118,True
14119,True
14120,False
14121,True
14122,False
14123,False
14124,True
14125,True
14126,False
14127,True
14128,False
14129,False
14130,True
14131,False
14132,False
14133,False
14134,False
14135,True
14136,False
14137,True
14138,True
14139,True
14140,False
14141,False
14142,False
14143,False
14144,True
14145,True
14146,True
14147,False
14148,False
14149,False
14150,False
14151,True
14152,True
14153,True
14154,False
14155,True
14156,False
14157,True
14158,True
14159,False
14160,False
14161,False
14162,True
14163,False
14164,False
14165,False
14166,False
14167,False
14168,True
14169,True
14170,True
14171,True
14172,False
14173,False
14174,True
14175,True
14176,True
14177,True
14178,False
14179,True
14180,False
14181,False
14182,True
14183,True
14184,False
14185,True
14186,True
14187,False
14188,False
14189,True
14190,True
14191,True
14192,True
14193,True
14194,True
14195,False
14196,False
14197,True
14198,False
14199,False
14200,False
14201,False
14202,True
14203,False
14204,True
14205,True
14206,False
14207,False
14208,True
14209,False
14210,True
14211,False
14212,False
14213,True
14214,True
14215,False
14216,True
14217,False
14218,False
14219,False
14220,False
14221,False
14222,False
14223,True
14224,False
14225,True
14226,False
14227,True
14228,False
14229,False
14230,True
14231,False
14232,True
14233,True
14234,True
14235,False
14236,False
14237,False
14238,True
14239,False
14240,False
14241,True
14242,False
14243,True
14244,True
14245,True
14246,False
14247,False
14248,True
14249,False
14250,False
14251,False
14252,False
14253,False
14254,True
14255,True
14256,False
14257,False
14258,True
14259,False
14260,False
14261,False
14262,True
14263,False
14264,True
14265,True
14266,True
14267,False
14268,True
14269,True
14270,False
14271,True
14272,False
14273,True
14274,False
14275,False
14276,True
14277,False
14278,True
14279,False
14280,False
14281,False
14282,False
14283,False
14284,False
14285,True
14286,True
14287,True
14288,True
14289,True
14290,False
14291,True
14292,False
14293,True
14294,False
14295,True
14296,True
14297,True
14298,False
14299,True
14300,False
14301,False
14302,False
14303,True
14304,True
14305,False
14306,True
14307,False
14308,True
14309,False
14310,True
14311,True
14312,True
14313,True
14314,True
14315,False
14316,False
14317,True
14318,False
14319,False
14320,True
14321,False
14322,True
14323,False
14324,True
14325,True
14326,True
14327,False
14328,True
14329,False
14330,True
14331,True
14332,True
14333,True
14334,True
14335,False
14336,True
14337,True
14338,False
14339,False
14340,False
14341,True
14342,True
14343,True
14344,True
14345,False
14346,True
14347,True
14348,True
14349,False
14350,True
14351,True
14352,True
14353,True
14354,False
14355,True
14356,False
14357,True
14358,True
14359,False
14360,True
14361,False
14362,False
14363,False
14364,False
14365,False
14366,True
14367,True
14368,False
14369,True
14370,False
14371,True
14372,False
14373,False
14374,True
14375,True
14376,False
14377,False
14378,False
14379,False
14380,True
14381,False
14382,False
14383,True
14384,True
14385,True
14386,False
14387,False
14388,True
14389,False
14390,False
14391,False
14392,True
14393,False
14394,False
14395,True
14396,False
14397,True
14398,True
14399,False
14400,False
14401,True
14402,True
14403,True
14404,True
14405,True
14406,True
14407,True
14408,False
14409,False
14410,True
14411,False
14412,True
14413,False
14414,True
14415,True
14416,True
14417,False
14418,False
14419,True
14420,True
14421,False
14422,True
14423,True
14424,False
14425,True
14426,True
14427,True
14428,False
14429,True
14430,False
14431,False
14432,False
14433,True
14434,True
14435,False
14436,True
14437,False
14438,False
14439,True
14440,True
14441,False
14442,True
14443,True
14444,False
14445,False
14446,False
14447,False
14448,True
14449,True
14450,False
14451,False
14452,True
14453,True
14454,False
14455,True
14456,False
14457,False
14458,True
14459,True
14460,False
14461,True
14462,True
14463,False
14464,False
14465,True
14466,False
14467,False
14468,True
14469,False
14470,True
14471,True
14472,False
14473,True
14474,True
14475,False
14476,False
14477,False
14478,True
14479,False
14480,True
14481,False
14482,True
14483,False
14484,True
14485,False
14486,True
14487,True
14488,True
14489,True
14490,True
14491,True
14492,False
14493,True
14494,True
14495,False
14496,True
14497,False
14498,True
14499,False
14500,False
14501,False
14502,True
14503,True
14504,True
14505,True
14506,False
14507,True
14508,True
14509,False
14510,True
14511,True
14512,False
14513,False
14514,False
14515,True
14516,True
14517,True
14518,False
14519,True
14520,False
14521,True
14522,False
14523,False
14524,False
14525,True
14526,False
14527,True
14528,False
14529,True
14530,False
14531,False
14532,False
14533,False
14534,False
14535,True
14536,False
14537,False
14538,False
14539,False
14540,False
14541,True
14542,True
14543,False
14544,False
14545,True
14546,True
14547,False
14548,True
14549,True
14550,False
14551,True
14552,True
14553,True
14554,False
14555,False
14556,True
14557,True
14558,False
14559,False
14560,True
14561,True
14562,False
14563,True
14564,True
14565,True
14566,False
14567,True
14568,True
14569,False
14570,False
14571,False
14572,False
14573,False
14574,False
14575,True
14576,True
14577,True
14578,False
14579,False
14580,False
14581,True
14582,True
14583,False
14584,True
14585,True
14586,False
14587,False
14588,True
14589,False
14590,True
14591,True
14592,False
14593,True
14594,True
14595,False
14596,False
14597,True
14598,False
14599,False
14600,False
14601,False
14602,False
14603,True
14604,False
14605,False
14606,True
14607,True
14608,False
14609,True
14610,False
14611,False
14612,False
14613,False
14614,False
14615,True
14616,True
14617,True
14618,True
14619,False
14620,False
14621,True
14622,False
14623,True
14624,False
14625,False
14626,False
14627,True
14628,True
14629,True
14630,True
14631,True
14632,True
14633,False
14634,False
14635,False
14636,True
14637,False
14638,True
14639,False
14640,True
14641,False
14642,False
14643,False
14644,False
14645,False
14646,False
14647,True
14648,False
14649,True
14650,False
14651,False
14652,False
14653,True
14654,False
14655,True
14656,False
14657,True
14658,False
14659,True
14660,False
14661,True
14662,False
14663,False
14664,False
14665,False
14666,False
14667,False
14668,False
14669,True
14670,False
14671,True
14672,True
14673,False
14674,False
14675,True
14676,True
14677,False
14678,True
14679,True
14680,True
14681,False
14682,True
14683,False
14684,False
14685,False
14686,True
14687,True
14688,True
14689,False
14690,True
14691,False
14692,True
14693,False
14694,True
14695,True
14696,True
14697,False
14698,True
14699,False
14700,True
14701,True
14702,False
14703,True
14704,True
14705,True
14706,True
14707,True
14708,True
14709,False
14710,True
14711,True
14712,True
14713,True
14714,False
14715,False
14716,False
14717,True
14718,False
14719,False
14720,True
14721,False
14722,True
14723,True
14724,False
14725,True
14726,True
14727,False
14728,True
14729,True
14730,False
14731,False
14732,False
14733,False
14734,True
14735,True
14736,False
14737,True
14738,True
14739,True
14740,False
14741,False
14742,False
14743,True
14744,True
14745,True
14746,False
14747,False
14748,True
14749,True
14750,False
14751,False
14752,True
14753,True
14754,False
14755,True
14756,True
14757,True
14758,True
14759,False
14760,False
14761,False
14762,False
14763,True
14764,True
14765,False
14766,False
14767,True
14768,False
14769,True
14770,True
14771,False
14772,False
14773,False
14774,False
14775,True
14776,True
14777,False
14778,True
14779,True
14780,True
14781,True
14782,False
14783,False
14784,True
14785,True
14786,False
14787,False
14788,False
14789,True
14790,False
14791,False
14792,True
14793,False
14794,False
14795,False
14796,True
14797,True
14798,False
14799,True
14800,False
14801,False
14802,False
14803,False
14804,False
14805,False
14806,False
14807,True
14808,True
14809,False
14810,False
14811,True
14812,True
14813,True
14814,True
14815,False
14816,False
14817,True
14818,True
14819,False
14820,True
14821,True
14822,True
14823,False
14824,True
14825,False
14826,False
14827,True
14828,False
14829,True
14830,False
14831,False
14832,True
14833,True
14834,True
14835,True
14836,False
14837,False
14838,False
14839,True
14840,True
14841,True
14842,False
14843,False
14844,False
14845,False
14846,True
14847,True
14848,False
14849,False
14850,False
14851,True
14852,True
14853,False
14854,True
14855,True
14856,False
14857,True
14858,False
14859,False
14860,True
14861,False
14862,True
14863,False
14864,False
14865,False
14866,True
14867,False
14868,False
14869,False
14870,True
14871,False
14872,True
14873,True
14874,True
14875,True
14876,False
14877,True
14878,False
14879,False
14880,True
14881,False
14882,False
14883,False
14884,False
14885,True
14886,False
14887,True
14888,False
14889,False
14890,False
14891,True
14892,True
14893,True
14894,True
14895,True
14896,False
14897,True
14898,True
14899,False
14900,False
14901,True
14902,False
14903,False
14904,True
14905,False
14906,True
14907,True
14908,False
14909,True
14910,False
14911,True
14912,True
14913,True
14914,True
14915,False
14916,False
14917,True
14918,False
14919,False
14920,True
14921,False
14922,True
14923,False
14924,False
14925,False
14926,True
14927,True
14928,False
14929,False
14930,False
14931,False
14932,True
14933,False
14934,True
14935,True
14936,False
14937,True
14938,False
14939,True
14940,False
14941,False
14942,False
14943,False
14944,False
14945,True
14946,False
14947,False
14948,True
14949,False
14950,False
14951,False
14952,True
14953,False
14954,True
14955,True
14956,True
14957,False
14958,False
14959,True
14960,True
14961,True
14962,False
14963,False
14964,False
14965,False
14966,True
14967,False
14968,False
14969,True
14970,False
14971,True
14972,True
14973,True
14974,False
14975,True
14976,True
14977,True
14978,False
14979,True
14980,False
14981,True
14982,False
14983,True
14984,True
14985,True
14986,False
14987,False
14988,True
14989,True
14990,False
14991,True
14992,True
14993,False
14994,False
14995,True
14996,True
14997,False
14998,True
14999,False
15000,True
15001,False
15002,True
15003,True
15004,False
15005,False
15006,False
15007,False
15008,True
15009,True
15010,True
15011,False
15012,True
15013,False
15014,False
15015,True
15016,False
15017,False
15018,False
15019,True
15020,False
15021,True
15022,True
15023,True
15024,True
15025,True
15026,False
15027,False
15028,False
15029,False
15030,False
15031,True
15032,True
15033,True
15034,False
15035,False
15036,False
15037,False
15038,False
15039,True
15040,False
15041,False
15042,True
15043,True
15044,False
15045,False
15046,True
15047,True
15048,False
15049,True
15050,False
15051,False
15052,False
15053,True
15054,True
15055,True
15056,False
15057,False
15058,True
15059,False
15060,False
15061,False
15062,True
15063,True
15064,False
15065,True
15066,True
15067,False
15068,True
15069,False
15070,True
15071,True
15072,False
15073,False
15074,False
15075,True
15076,True
15077,True
15078,True
15079,False
15080,False
15081,False
15082,True
15083,False
15084,False
15085,False
15086,True
15087,False
15088,True
15089,True
15090,True
15091,False
15092,True
15093,True
15094,False
15095,True
15096,False
15097,False
15098,False
15099,True
15100,False
15101,False
15102,True
15103,True
15104,False
15105,False
15106,False
15107,False
15108,True
15109,False
15110,False
15111,True
15112,True
15113,False
15114,False
15115,True
15116,False
15117,True
15118,False
15119,True
15120,True
15121,True
15122,False
15123,True
15124,False
15125,False
15126,False
15127,False
15128,False
15129,True
15130,False
15131,True
15132,False
15133,True
15134,False
15135,False
15136,True
15137,True
15138,True
15139,True
15140,True
15141,False
15142,False
15143,True
15144,True
15145,False
15146,True
15147,False
15148,False
15149,False
15150,True
15151,False
15152,False
15153,False
15154,False
15155,True
15156,False
15157,False
15158,True
15159,False
15160,False
15161,False
15162,False
15163,True
15164,False
15165,True
15166,False
15167,True
15168,False
15169,True
15170,False
15171,True
15172,False
15173,True
15174,False
15175,False
15176,True
15177,True
15178,True
15179,False
15180,False
15181,False
15182,False
15183,False
15184,True
15185,True
15186,True
15187,False
15188,True
15189,False
15190,False
15191,True
15192,True
15193,True
15194,False
15195,False
15196,False
15197,True
15198,False
15199,True
15200,False
15201,False
15202,False
15203,False
15204,False
15205,True
15206,False
15207,True
15208,False
15209,False
15210,True
15211,False
15212,False
15213,False
15214,True
15215,True
15216,True
15217,True
15218,True
15219,True
15220,False
15221,True
15222,False
15223,True
15224,False
15225,False
15226,True
15227,True
15228,True
15229,True
15230,True
15231,False
15232,False
15233,False
15234,True
15235,True
15236,True
15237,False
15238,False
15239,True
15240,True
15241,False
15242,True
15243,True
15244,True
15245,True
15246,True
15247,False
15248,False
15249,True
15250,False
15251,True
15252,True
15253,True
15254,False
15255,True
15256,False
15257,False
15258,False
15259,False
15260,True
15261,True
15262,False
15263,True
15264,False
15265,False
15266,True
15267,True
15268,False
15269,True
15270,True
15271,False
15272,False
15273,True
15274,False
15275,True
15276,False
15277,True
15278,False
15279,True
15280,True
15281,False
15282,False
15283,True
15284,False
15285,True
15286,True
15287,False
15288,False
15289,False
15290,True
15291,False
15292,True
15293,False
15294,True
15295,True
15296,False
15297,True
15298,False
15299,True
15300,True
15301,True
15302,False
15303,True
15304,False
15305,False
15306,True
15307,False
15308,False
15309,True
15310,False
15311,True
15312,True
15313,True
15314,True
15315,False
15316,False
15317,True
15318,False
15319,True
15320,False
15321,True
15322,True
15323,False
15324,False
15325,True
15326,False
15327,False
15328,True
15329,False
15330,False
15331,True
15332,False
15333,True
15334,True
15335,True
15336,True
15337,False
15338,False
15339,False
15340,True
15341,False
15342,True
15343,False
15344,False
15345,True
15346,True
15347,False
15348,True
15349,True
15350,False
15351,True
15352,True
15353,False
15354,True
15355,True
15356,False
15357,False
15358,False
15359,False
15360,True
15361,False
15362,False
15363,False
15364,False
15365,True
15366,False
15367,True
15368,True
15369,False
15370,False
15371,False
15372,True
15373,True
15374,True
15375,False
15376,True
15377,True
15378,True
15379,False
15380,False
15381,False
15382,True
15383,False
15384,True
15385,False
15386,False
15387,True
15388,False
15389,True
15390,True
15391,True
15392,True
15393,True
15394,False
15395,False
15396,True
15397,True
15398,False
15399,True
15400,False
15401,True
15402,False
15403,False
15404,False
15405,True
15406,True
15407,False
15408,False
15409,False
15410,False
15411,False
15412,False
15413,False
15414,True
15415,True
15416,False
15417,False
15418,False
15419,False
15420,False
15421,False
15422,False
15423,False
15424,True
15425,False
15426,True
15427,True
15428,False
15429,True
15430,False
15431,False
15432,True
15433,True
15434,True
15435,True
15436,True
15437,True
15438,False
15439,False
15440,False
15441,False
15442,True
15443,True
15444,True
15445,True
15446,False
15447,False
15448,True
15449,True
15450,True
15451,False
15452,False
15453,False
15454,True
15455,True
15456,False
15457,False
15458,False
15459,True
15460,True
15461,False
15462,False
15463,True
15464,True
15465,False
15466,True
15467,False
15468,False
15469,False
15470,False
15471,True
15472,True
15473,False
15474,False
15475,False
15476,True
15477,False
15478,False
15479,False
15480,False
15481,True
15482,False
15483,True
15484,False
15485,False
15486,False
15487,True
15488,True
15489,True
15490,False
15491,False
15492,True
15493,False
15494,True
15495,False
15496,True
15497,True
15498,True
15499,True
15500,False
15501,True
15502,False
15503,True
15504,True
15505,True
15506,True
15507,False
15508,False
15509,True
15510,False
15511,True
15512,True
15513,True
15514,False
15515,False
15516,False
15517,False
15518,True
15519,False
15520,False
15521,True
15522,True
15523,False
15524,False
15525,True
15526,True
15527,False
15528,True
15529,False
15530,True
15531,True
15532,True
15533,False
15534,False
15535,True
15536,False
15537,True
15538,True
15539,False
15540,False
15541,True
15542,False
15543,True
15544,True
15545,False
15546,False
15547,False
15548,True
15549,True
15550,False
15551,False
15552,True
15553,True
15554,False
15555,True
15556,False
15557,False
15558,False
15559,False
15560,True
15561,True
15562,True
15563,False
15564,True
15565,False
15566,True
15567,True
15568,False
15569,False
15570,True
15571,True
15572,False
15573,False
15574,True
15575,False
15576,True
15577,False
15578,False
15579,True
15580,False
15581,False
15582,False
15583,False
15584,False
15585,False
15586,False
15587,False
15588,True
15589,False
15590,False
15591,True
15592,True
15593,False
15594,True
15595,True
15596,False
15597,True
15598,False
15599,True
15600,True
15601,True
15602,False
15603,True
15604,False
15605,False
15606,False
15607,True
15608,False
15609,False
15610,True
15611,False
15612,False
15613,True
15614,False
15615,True
15616,False
15617,False
15618,False
15619,True
15620,False
15621,False
15622,False
15623,True
15624,True
15625,True
15626,False
15627,False
15628,True
15629,True
15630,True
15631,False
15632,False
15633,True
15634,False
15635,False
15636,False
15637,True
15638,True
15639,True
15640,False
15641,True
15642,True
15643,True
15644,True
15645,True
15646,True
15647,False
15648,False
15649,False
15650,False
15651,False
15652,False
15653,False
15654,False
15655,False
15656,True
15657,False
15658,False
15659,False
15660,False
15661,False
15662,True
15663,False
15664,False
15665,True
15666,False
15667,False
15668,False
15669,False
15670,False
15671,False
15672,False
15673,True
15674,False
15675,False
15676,False
15677,False
15678,False
15679,True
15680,True
15681,False
15682,False
15683,True
15684,True
15685,True
15686,False
15687,False
15688,False
15689,True
15690,False
15691,False
15692,True
15693,False
15694,False
15695,False
15696,True
15697,True
15698,True
15699,False
15700,False
15701,True
15702,False
15703,True
15704,False
15705,False
15706,False
15707,False
15708,True
15709,False
15710,False
15711,True
15712,False
15713,False
15714,True
15715,False
15716,False
15717,True
15718,True
15719,False
15720,False
15721,False
15722,False
15723,False
15724,False
15725,False
15726,True
15727,False
15728,True
15729,True
15730,False
15731,True
15732,False
15733,False
15734,False
15735,False
15736,True
15737,False
15738,True
15739,False
15740,False
15741,True
15742,True
15743,True
15744,False
15745,True
15746,True
15747,True
15748,True
15749,True
15750,False
15751,True
15752,False
15753,True
15754,False
15755,False
15756,False
15757,True
15758,True
15759,False
15760,True
15761,True
15762,False
15763,True
15764,False
15765,False
15766,True
15767,False
15768,False
15769,True
15770,True
15771,False
15772,True
15773,True
15774,False
15775,False
15776,True
15777,False
15778,False
15779,False
15780,False
15781,False
15782,True
15783,False
15784,False
15785,False
15786,True
15787,True
15788,True
15789,False
15790,True
15791,True
15792,True
15793,False
15794,False
15795,False
15796,False
15797,False
15798,True
15799,True
15800,False
15801,False
15802,False
15803,True
15804,False
15805,True
15806,False
15807,False
15808,True
15809,True
15810,True
15811,False
15812,True
15813,False
15814,False
15815,True
15816,True
15817,False
15818,False
15819,False
15820,False
15821,False
15822,False
15823,False
15824,False
15825,True
15826,False
15827,False
15828,False
15829,False
15830,False
15831,False
15832,True
15833,True
15834,False
15835,False
15836,True
15837,True
15838,True
15839,False
15840,True
15841,False
15842,False
15843,True
15844,False
15845,False
15846,False
15847,False
15848,True
15849,False
15850,False
15851,False
15852,False
15853,False
15854,False
15855,True
15856,True
15857,True
15858,True
15859,True
15860,True
15861,True
15862,True
15863,True
15864,True
15865,True
15866,False
15867,True
15868,False
15869,False
15870,True
15871,False
15872,False
15873,True
15874,False
15875,False
15876,False
15877,True
15878,False
15879,False
15880,True
15881,True
15882,False
15883,False
15884,False
15885,True
15886,False
15887,True
15888,True
15889,False
15890,True
15891,False
15892,True
15893,False
15894,False
15895,False
15896,False
15897,False
15898,False
15899,False
15900,False
15901,True
15902,False
15903,True
15904,True
15905,True
15906,True
15907,False
15908,False
15909,True
15910,True
15911,False
15912,True
15913,True
15914,False
15915,True
15916,False
15917,False
15918,True
15919,False
15920,False
15921,False
15922,True
15923,False
15924,False
15925,False
15926,False
15927,False
15928,True
15929,False
15930,False
15931,True
15932,True
15933,True
15934,True
15935,True
15936,False
15937,True
15938,False
15939,True
15940,False
15941,True
15942,True
15943,True
15944,True
15945,True
15946,False
15947,True
15948,False
15949,False
15950,True
15951,True
15952,False
15953,False
15954,False
15955,True
15956,False
15957,True
15958,True
15959,False
15960,True
15961,False
15962,False
15963,False
15964,False
15965,True
15966,True
15967,True
15968,False
15969,False
15970,False
15971,True
15972,False
15973,False
15974,True
15975,False
15976,True
15977,False
15978,False
15979,True
15980,False
15981,True
15982,True
15983,False
15984,False
15985,True
15986,False
15987,False
15988,False
15989,False
15990,False
15991,True
15992,False
15993,True
15994,False
15995,True
15996,False
15997,False
15998,False
15999,False
16000,True
16001,False
16002,True
16003,True
16004,False
16005,True
16006,False
16007,True
16008,True
16009,False
16010,False
16011,False
16012,True
16013,False
16014,False
16015,True
16016,False
16017,False
16018,False
16019,True
16020,False
16021,True
16022,False
16023,True
16024,True
16025,True
16026,True
16027,False
16028,False
16029,False
16030,False
16031,False
16032,True
16033,False
16034,False
16035,False
16036,False
16037,False
16038,False
16039,False
16040,True
16041,False
16042,False
16043,False
16044,True
16045,True
16046,False
16047,False
16048,False
16049,False
16050,False
16051,False
16052,False
16053,True
16054,False
16055,True
16056,False
16057,False
16058,False
16059,False
16060,True
16061,False
16062,False
16063,True
16064,True
16065,False
16066,False
16067,True
16068,True
16069,True
16070,True
16071,False
16072,False
16073,False
16074,False
16075,True
16076,False
16077,True
16078,True
16079,False
16080,False
16081,True
16082,False
16083,True
16084,False
16085,False
16086,False
16087,True
16088,False
16089,True
16090,True
16091,False
16092,True
16093,False
16094,True
16095,False
16096,False
16097,True
16098,True
16099,False
16100,False
16101,False
16102,False
16103,False
16104,False
16105,True
16106,False
16107,False
16108,False
16109,False
16110,True
16111,True
16112,False
16113,True
16114,True
16115,False
16116,False
16117,False
16118,False
16119,False
16120,True
16121,False
16122,True
16123,False
16124,True
16125,True
16126,True
16127,False
16128,False
16129,False
16130,True
16131,True
16132,False
16133,False
16134,False
16135,True
16136,False
16137,False
16138,False
16139,True
16140,False
16141,False
16142,True
16143,True
16144,True
16145,False
16146,False
16147,False
16148,False
16149,True
16150,True
16151,False
16152,True
16153,False
16154,True
16155,False
16156,True
16157,False
16158,True
16159,False
16160,True
16161,True
16162,True
16163,False
16164,True
16165,True
16166,False
16167,False
16168,True
16169,False
16170,True
16171,True
16172,False
16173,True
16174,True
16175,False
16176,False
16177,True
16178,True
16179,True
16180,False
16181,False
16182,False
16183,False
16184,True
16185,True
16186,False
16187,True
16188,False
16189,True
16190,False
16191,False
16192,False
16193,True
16194,True
16195,True
16196,False
16197,False
16198,False
16199,True
16200,True
16201,False
16202,True
16203,False
16204,False
16205,True
16206,False
16207,True
16208,True
16209,False
16210,True
16211,False
16212,False
16213,True
16214,False
16215,True
16216,True
16217,True
16218,True
16219,False
16220,True
16221,True
16222,False
